               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  50,            0.057627,            0.019419,                   0,             0.69733,             0.63176,             0.63606,             0.21576,            0.055324,            0.018443,                   0,           0.0075745,           0.0075745,           0.0075745
                  51,            0.057855,            0.019616,                   0,             0.73045,             0.66978,             0.68068,              0.2298,            0.054827,            0.018811,                   0,            0.007525,            0.007525,            0.007525
                  52,            0.057129,            0.019637,                   0,             0.71447,             0.66511,             0.68774,             0.24164,            0.054668,            0.018918,                   0,           0.0074755,           0.0074755,           0.0074755
                  53,             0.05705,            0.019851,                   0,             0.70395,             0.66978,             0.66106,             0.22664,            0.054542,            0.019132,                   0,            0.007426,            0.007426,            0.007426
                  54,             0.05706,            0.019527,                   0,             0.72248,             0.63793,             0.66197,             0.23456,            0.054239,            0.019148,                   0,           0.0073765,           0.0073765,           0.0073765
                  55,            0.057139,            0.019804,                   0,             0.72027,             0.70012,             0.69641,              0.2562,            0.054016,            0.019286,                   0,            0.007327,            0.007327,            0.007327
                  56,            0.057023,            0.020426,                   0,             0.72999,             0.65578,             0.69414,             0.24494,            0.054785,            0.019054,                   0,           0.0072775,           0.0072775,           0.0072775
                  57,            0.056792,            0.019911,                   0,             0.73145,             0.70128,             0.71235,             0.26009,            0.053963,            0.019393,                   0,            0.007228,            0.007228,            0.007228
                  58,            0.056874,            0.019897,                   0,             0.75791,             0.70128,             0.72179,             0.25849,            0.053944,            0.019375,                   0,           0.0071785,           0.0071785,           0.0071785
                  59,            0.056926,            0.019938,                   0,             0.74019,             0.69778,             0.70202,             0.25151,            0.053953,            0.019067,                   0,            0.007129,            0.007129,            0.007129
                  60,            0.056677,            0.019971,                   0,              0.7479,             0.71879,             0.70167,             0.25941,            0.053483,            0.019283,                   0,           0.0070795,           0.0070795,           0.0070795
                  61,            0.056598,            0.020173,                   0,             0.73492,             0.70525,             0.71069,             0.26698,            0.053373,            0.019498,                   0,             0.00703,             0.00703,             0.00703
                  62,            0.056564,            0.020217,                   0,              0.7368,             0.69312,             0.69885,              0.2595,            0.053484,            0.019066,                   0,           0.0069805,           0.0069805,           0.0069805
                  63,            0.056203,            0.020302,                   0,             0.75607,             0.71248,             0.71187,             0.27062,            0.053218,            0.019341,                   0,            0.006931,            0.006931,            0.006931
                  64,            0.056059,            0.020257,                   0,             0.74994,             0.73137,             0.73673,             0.28378,            0.052692,            0.019464,                   0,           0.0068815,           0.0068815,           0.0068815
                  65,            0.056021,            0.020252,                   0,             0.75485,             0.70781,             0.72062,             0.27407,            0.053088,            0.019428,                   0,            0.006832,            0.006832,            0.006832
                  66,            0.056026,            0.020197,                   0,             0.75377,             0.71412,             0.75217,             0.29722,            0.052723,            0.019463,                   0,           0.0067825,           0.0067825,           0.0067825
                  67,             0.05638,            0.020487,                   0,             0.77942,             0.72112,             0.74969,             0.30161,            0.052545,             0.01962,                   0,            0.006733,            0.006733,            0.006733
                  68,            0.056193,            0.020536,                   0,             0.77498,             0.73279,             0.74613,             0.29912,            0.052021,            0.019504,                   0,           0.0066835,           0.0066835,           0.0066835
                  69,            0.056343,            0.020252,                   0,               0.763,             0.73162,             0.74478,             0.28947,            0.052803,            0.019525,                   0,            0.006634,            0.006634,            0.006634
                  70,            0.056155,            0.020376,                   0,             0.77105,             0.70734,             0.73888,              0.2889,            0.052622,            0.019329,                   0,           0.0065845,           0.0065845,           0.0065845
                  71,            0.055879,            0.020321,                   0,             0.76293,             0.73046,             0.73805,             0.28808,            0.052723,            0.019562,                   0,            0.006535,            0.006535,            0.006535
                  72,            0.055703,            0.020302,                   0,             0.77977,              0.7354,             0.75343,             0.30748,            0.051904,            0.019411,                   0,           0.0064855,           0.0064855,           0.0064855
                  73,            0.055366,            0.020481,                   0,             0.78919,             0.73279,              0.7612,              0.3156,            0.051861,            0.019456,                   0,            0.006436,            0.006436,            0.006436
                  74,              0.0559,            0.020436,                   0,             0.77887,             0.71412,             0.75274,             0.31134,            0.052314,            0.019427,                   0,           0.0063865,           0.0063865,           0.0063865
                  75,            0.055929,             0.02029,                   0,              0.7702,             0.72741,             0.74954,             0.31507,            0.052151,            0.019444,                   0,            0.006337,            0.006337,            0.006337
                  76,            0.055373,            0.020458,                   0,             0.76137,             0.74212,             0.75946,             0.32332,            0.051223,            0.019698,                   0,           0.0062875,           0.0062875,           0.0062875
                  77,            0.055148,            0.020405,                   0,             0.77119,             0.74562,             0.75234,             0.32182,            0.051111,             0.01953,                   0,            0.006238,            0.006238,            0.006238
                  78,            0.054877,            0.020508,                   0,             0.78534,             0.74282,             0.76367,             0.33397,            0.050974,            0.019588,                   0,           0.0061885,           0.0061885,           0.0061885
                  79,            0.055505,            0.020692,                   0,             0.81896,             0.73371,             0.79368,             0.32401,            0.051351,             0.01965,                   0,            0.006139,            0.006139,            0.006139
                  80,            0.054852,            0.020449,                   0,             0.79415,             0.72927,             0.77466,             0.33112,            0.050939,            0.019557,                   0,           0.0060895,           0.0060895,           0.0060895
                  81,            0.055487,            0.020863,                   0,             0.81185,             0.73509,             0.77463,             0.33722,            0.050748,            0.019589,                   0,             0.00604,             0.00604,             0.00604
                  82,            0.055316,            0.020546,                   0,             0.80411,             0.77363,             0.79937,             0.35018,            0.050576,             0.01972,                   0,           0.0059905,           0.0059905,           0.0059905
                  83,            0.054667,            0.020675,                   0,             0.82374,             0.78763,             0.82222,             0.35793,            0.050135,            0.019848,                   0,            0.005941,            0.005941,            0.005941
                  84,            0.055032,            0.020732,                   0,             0.80702,             0.76896,             0.79892,             0.36195,            0.049566,             0.01996,                   0,           0.0058915,           0.0058915,           0.0058915
                  85,            0.054809,            0.020491,                   0,             0.81092,             0.75565,             0.79126,             0.35338,            0.050087,            0.019825,                   0,            0.005842,            0.005842,            0.005842
                  86,            0.054776,            0.020804,                   0,              0.8044,             0.76079,             0.79498,             0.35004,            0.050317,            0.019826,                   0,           0.0057925,           0.0057925,           0.0057925
                  87,            0.054878,            0.020454,                   0,             0.82497,             0.76446,             0.81372,             0.36695,            0.049874,            0.019593,                   0,            0.005743,            0.005743,            0.005743
                  88,            0.054885,            0.020597,                   0,             0.83203,             0.78611,             0.81662,             0.37579,            0.049866,            0.019564,                   0,           0.0056935,           0.0056935,           0.0056935
                  89,            0.053996,            0.020744,                   0,             0.82143,             0.77246,             0.81974,             0.36759,            0.049976,             0.01972,                   0,            0.005644,            0.005644,            0.005644
                  90,            0.055396,            0.020883,                   0,             0.84087,              0.7818,             0.83028,             0.38372,            0.049152,             0.01981,                   0,           0.0055945,           0.0055945,           0.0055945
                  91,            0.054906,            0.021042,                   0,              0.8537,             0.78981,             0.83243,             0.39249,            0.048775,            0.019683,                   0,            0.005545,            0.005545,            0.005545
                  92,            0.054786,            0.020694,                   0,             0.85625,             0.79347,             0.84146,             0.39497,            0.048597,            0.019793,                   0,           0.0054955,           0.0054955,           0.0054955
                  93,            0.054589,            0.021099,                   0,             0.84888,              0.7818,             0.83199,             0.38915,            0.048848,            0.019718,                   0,            0.005446,            0.005446,            0.005446
                  94,            0.053914,            0.020844,                   0,             0.87052,              0.7993,             0.84287,             0.40139,            0.048022,            0.019917,                   0,           0.0053965,           0.0053965,           0.0053965
                  95,            0.054407,            0.020918,                   0,             0.85612,             0.81233,             0.84762,             0.40743,            0.047929,            0.020045,                   0,            0.005347,            0.005347,            0.005347
                  96,            0.053982,            0.020867,                   0,             0.84695,             0.79697,             0.83388,             0.41304,            0.047936,            0.019914,                   0,           0.0052975,           0.0052975,           0.0052975
                  97,            0.054258,            0.020981,                   0,             0.84129,             0.79463,             0.82558,             0.39929,             0.04836,            0.019825,                   0,            0.005248,            0.005248,            0.005248
                  98,            0.053739,            0.021158,                   0,             0.87504,             0.80895,             0.85936,             0.41281,            0.047843,            0.019897,                   0,           0.0051985,           0.0051985,           0.0051985
                  99,            0.054139,             0.02052,                   0,             0.85676,             0.79347,             0.84557,             0.41301,            0.047827,            0.019972,                   0,            0.005149,            0.005149,            0.005149
                 100,            0.053957,            0.020869,                   0,             0.85899,             0.81214,             0.84894,             0.39963,            0.048542,            0.019957,                   0,           0.0050995,           0.0050995,           0.0050995
                 101,            0.053998,             0.02089,                   0,              0.8548,             0.79463,             0.84352,             0.41979,            0.047627,            0.019906,                   0,             0.00505,             0.00505,             0.00505
                 102,            0.053351,            0.021091,                   0,             0.88603,             0.80513,             0.85438,             0.43079,            0.047271,             0.02006,                   0,           0.0050005,           0.0050005,           0.0050005
                 103,             0.05393,            0.021082,                   0,             0.85176,             0.81794,             0.84993,             0.42604,            0.047507,            0.019846,                   0,            0.004951,            0.004951,            0.004951
                 104,            0.054074,            0.021185,                   0,             0.87416,              0.8025,             0.85483,             0.43102,            0.047192,            0.020055,                   0,           0.0049015,           0.0049015,           0.0049015
                 105,            0.053861,            0.021023,                   0,             0.86331,             0.81063,             0.86058,             0.42946,            0.046906,            0.019993,                   0,            0.004852,            0.004852,            0.004852
                 106,            0.054024,            0.021103,                   0,             0.87009,             0.82147,             0.86697,             0.43171,            0.047212,            0.019845,                   0,           0.0048025,           0.0048025,           0.0048025
                 107,            0.052643,            0.021242,                   0,             0.84996,              0.8238,             0.85466,             0.42204,            0.047343,            0.019903,                   0,            0.004753,            0.004753,            0.004753
                 108,            0.053443,            0.021158,                   0,             0.89618,             0.80583,             0.85948,             0.43837,            0.047219,             0.01993,                   0,           0.0047035,           0.0047035,           0.0047035
                 109,            0.052777,            0.021482,                   0,             0.88454,             0.81447,             0.86144,             0.43256,            0.046958,            0.019765,                   0,            0.004654,            0.004654,            0.004654
                 110,            0.052994,            0.021314,                   0,             0.88388,             0.81447,             0.85907,               0.441,            0.046478,            0.019765,                   0,           0.0046045,           0.0046045,           0.0046045
                 111,            0.053453,            0.021208,                   0,              0.8792,             0.82375,             0.86387,             0.44008,            0.046463,            0.019778,                   0,            0.004555,            0.004555,            0.004555
                 112,            0.052983,            0.021124,                   0,             0.88977,             0.81914,             0.86598,             0.44941,            0.045998,            0.019877,                   0,           0.0045055,           0.0045055,           0.0045055
                 113,            0.052831,            0.021293,                   0,             0.89902,              0.8273,             0.87639,             0.45133,            0.046173,            0.019832,                   0,            0.004456,            0.004456,            0.004456
                 114,            0.052412,            0.021425,                   0,             0.88463,             0.82614,             0.86676,             0.44885,              0.0463,            0.019726,                   0,           0.0044065,           0.0044065,           0.0044065
                 115,            0.053071,            0.021478,                   0,             0.88111,              0.8238,             0.86265,             0.45355,             0.04586,            0.019829,                   0,            0.004357,            0.004357,            0.004357
                 116,            0.052784,            0.021155,                   0,              0.8849,             0.83314,             0.86785,             0.45529,            0.045849,            0.019704,                   0,           0.0043075,           0.0043075,           0.0043075
                 117,            0.052801,            0.021558,                   0,             0.88974,             0.84746,             0.88713,             0.46334,            0.045619,            0.019814,                   0,            0.004258,            0.004258,            0.004258
                 118,            0.052234,            0.021452,                   0,             0.89425,             0.84481,             0.88391,             0.46754,            0.045276,            0.019852,                   0,           0.0042085,           0.0042085,           0.0042085
                 119,            0.052698,            0.021245,                   0,             0.88186,             0.84484,              0.8808,             0.46628,            0.045421,            0.019762,                   0,            0.004159,            0.004159,            0.004159
                 120,            0.052452,            0.021337,                   0,             0.89308,             0.83664,             0.88243,              0.4696,            0.045217,            0.019719,                   0,           0.0041095,           0.0041095,           0.0041095
                 121,            0.051606,            0.021259,                   0,             0.88905,             0.83664,             0.87166,             0.47286,            0.045056,            0.019796,                   0,             0.00406,             0.00406,             0.00406
                 122,            0.052678,            0.021209,                   0,             0.89109,             0.84947,             0.88292,             0.47206,            0.044935,            0.019889,                   0,           0.0040105,           0.0040105,           0.0040105
                 123,             0.05253,            0.021304,                   0,             0.90155,             0.85482,             0.89101,             0.47872,            0.044663,            0.019768,                   0,            0.003961,            0.003961,            0.003961
                 124,             0.05196,             0.02115,                   0,             0.88329,             0.85648,              0.8809,             0.47327,            0.045067,            0.019741,                   0,           0.0039115,           0.0039115,           0.0039115
                 125,            0.052021,            0.021526,                   0,             0.90012,             0.86226,             0.89323,              0.4888,            0.044404,            0.019848,                   0,            0.003862,            0.003862,            0.003862
                 126,            0.051398,            0.021527,                   0,             0.90178,             0.86114,             0.89269,             0.49289,            0.044259,            0.019737,                   0,           0.0038125,           0.0038125,           0.0038125
                 127,            0.051592,            0.021458,                   0,             0.90961,             0.86348,             0.90311,             0.48683,            0.044429,            0.019678,                   0,            0.003763,            0.003763,            0.003763
                 128,            0.051166,            0.021656,                   0,             0.91573,             0.86464,             0.90076,             0.48698,            0.044339,            0.019628,                   0,           0.0037135,           0.0037135,           0.0037135
                 129,            0.051155,            0.021606,                   0,             0.91147,             0.86498,             0.90079,             0.49386,            0.043688,            0.019763,                   0,            0.003664,            0.003664,            0.003664
                 130,            0.050675,            0.021423,                   0,             0.91509,             0.86768,              0.9001,             0.49629,            0.043779,            0.019788,                   0,           0.0036145,           0.0036145,           0.0036145
                 131,            0.051454,            0.021434,                   0,             0.92194,             0.85442,             0.90009,             0.49435,            0.043545,            0.019717,                   0,            0.003565,            0.003565,            0.003565
                 132,            0.050637,            0.021593,                   0,              0.9095,             0.84429,              0.8907,             0.49356,            0.043746,            0.019713,                   0,           0.0035155,           0.0035155,           0.0035155
                 133,            0.050253,            0.021833,                   0,             0.92949,             0.84714,             0.89288,             0.49948,            0.043733,            0.019574,                   0,            0.003466,            0.003466,            0.003466
                 134,            0.050829,            0.021123,                   0,             0.90504,             0.86742,              0.8987,             0.51047,            0.042952,             0.01967,                   0,           0.0034165,           0.0034165,           0.0034165
                 135,            0.050504,            0.021523,                   0,             0.91317,             0.85298,             0.89623,             0.51195,             0.04285,             0.01954,                   0,            0.003367,            0.003367,            0.003367
                 136,             0.05014,            0.021529,                   0,             0.91455,              0.8742,             0.90299,             0.51257,            0.042801,            0.019572,                   0,           0.0033175,           0.0033175,           0.0033175
                 137,            0.050582,            0.021575,                   0,             0.92205,             0.84201,             0.89774,             0.51066,             0.04307,            0.019588,                   0,            0.003268,            0.003268,            0.003268
                 138,            0.050429,            0.021601,                   0,             0.91203,             0.86231,             0.90288,             0.52002,             0.04261,             0.01958,                   0,           0.0032185,           0.0032185,           0.0032185
                 139,            0.049753,            0.021811,                   0,             0.91831,             0.86574,             0.90859,             0.51734,            0.042548,            0.019551,                   0,            0.003169,            0.003169,            0.003169
                 140,             0.05021,            0.020998,                   0,             0.92265,             0.88098,             0.91218,             0.52047,            0.042368,            0.019589,                   0,           0.0031195,           0.0031195,           0.0031195
                 141,            0.050281,            0.021613,                   0,             0.92429,             0.88317,             0.91326,              0.5228,            0.042489,            0.019538,                   0,             0.00307,             0.00307,             0.00307
                 142,            0.050116,            0.021556,                   0,             0.92014,             0.87748,             0.90988,             0.52892,            0.042042,            0.019505,                   0,           0.0030205,           0.0030205,           0.0030205
                 143,            0.049404,            0.021471,                   0,             0.91711,             0.87165,             0.90891,             0.53247,            0.041863,             0.01948,                   0,            0.002971,            0.002971,            0.002971
                 144,            0.050162,            0.021606,                   0,             0.92478,             0.88565,             0.91848,             0.53359,            0.041608,             0.01954,                   0,           0.0029215,           0.0029215,           0.0029215
                 145,            0.049909,            0.021051,                   0,             0.94028,             0.87515,             0.91765,             0.53399,            0.042061,            0.019509,                   0,            0.002872,            0.002872,            0.002872
                 146,            0.049179,            0.021592,                   0,             0.93943,             0.86814,             0.91869,             0.53966,            0.041689,            0.019475,                   0,           0.0028225,           0.0028225,           0.0028225
                 147,            0.049977,            0.021179,                   0,             0.94536,             0.86812,             0.91929,             0.53941,            0.041436,            0.019422,                   0,            0.002773,            0.002773,            0.002773
                 148,            0.049574,            0.021414,                   0,             0.92152,             0.89064,             0.91221,             0.54877,            0.041103,            0.019375,                   0,           0.0027235,           0.0027235,           0.0027235
                 149,            0.049857,            0.021651,                   0,              0.9354,             0.88798,             0.91462,             0.55151,            0.040868,            0.019299,                   0,            0.002674,            0.002674,            0.002674
                 150,             0.04942,            0.021575,                   0,             0.92723,             0.88681,              0.9176,             0.54965,            0.041097,            0.019326,                   0,           0.0026245,           0.0026245,           0.0026245
                 151,            0.049112,             0.02182,                   0,             0.93813,             0.87748,             0.91975,             0.55002,            0.040893,            0.019364,                   0,            0.002575,            0.002575,            0.002575
                 152,            0.048774,            0.021464,                   0,             0.93456,             0.88313,             0.91819,             0.55116,            0.040867,            0.019345,                   0,           0.0025255,           0.0025255,           0.0025255
                 153,            0.049212,            0.021268,                   0,             0.93555,             0.88565,             0.92161,              0.5464,            0.040995,            0.019346,                   0,            0.002476,            0.002476,            0.002476
                 154,            0.048403,            0.021748,                   0,              0.9523,             0.88522,             0.92426,             0.54958,            0.040845,            0.019254,                   0,           0.0024265,           0.0024265,           0.0024265
                 155,            0.048672,            0.021519,                   0,             0.94367,             0.88565,             0.92111,             0.55816,            0.040587,             0.01933,                   0,            0.002377,            0.002377,            0.002377
                 156,            0.048327,            0.021538,                   0,             0.93608,             0.88858,             0.92054,             0.56306,             0.04014,            0.019318,                   0,           0.0023275,           0.0023275,           0.0023275
                 157,            0.049079,             0.02166,                   0,             0.94071,             0.88874,             0.92494,             0.56689,            0.039974,            0.019275,                   0,            0.002278,            0.002278,            0.002278
                 158,             0.04795,            0.021299,                   0,             0.95321,             0.89732,             0.92582,             0.56658,            0.039904,            0.019234,                   0,           0.0022285,           0.0022285,           0.0022285
                 159,            0.048584,            0.021699,                   0,             0.94812,             0.89562,             0.92484,             0.56674,            0.039741,            0.019223,                   0,            0.002179,            0.002179,            0.002179
                 160,            0.048974,            0.021636,                   0,             0.94791,             0.89185,             0.92656,              0.5696,            0.039954,            0.019161,                   0,           0.0021295,           0.0021295,           0.0021295
                 161,            0.048176,            0.021724,                   0,              0.9503,             0.89247,             0.93242,             0.56948,            0.039772,            0.019163,                   0,             0.00208,             0.00208,             0.00208
                 162,            0.048299,            0.021703,                   0,             0.95181,              0.8988,             0.93261,             0.57919,            0.039442,            0.019176,                   0,           0.0020305,           0.0020305,           0.0020305
                 163,            0.048333,            0.021752,                   0,              0.9484,             0.90315,              0.9318,             0.57453,            0.039746,            0.019155,                   0,            0.001981,            0.001981,            0.001981
                 164,            0.048175,            0.021541,                   0,             0.95821,             0.90966,             0.94007,             0.57818,            0.039437,            0.019139,                   0,           0.0019315,           0.0019315,           0.0019315
                 165,            0.047833,            0.021517,                   0,             0.96101,             0.90432,             0.93859,             0.57944,            0.039445,            0.019118,                   0,            0.001882,            0.001882,            0.001882
                 166,            0.048196,            0.021452,                   0,             0.95897,             0.90198,             0.93679,             0.57977,            0.039558,            0.019145,                   0,           0.0018325,           0.0018325,           0.0018325
                 167,            0.047733,            0.022157,                   0,             0.96113,             0.90432,              0.9364,             0.58068,            0.039314,            0.019128,                   0,            0.001783,            0.001783,            0.001783
                 168,            0.047787,            0.021717,                   0,             0.95657,             0.90198,             0.93592,             0.58404,            0.039184,            0.019153,                   0,           0.0017335,           0.0017335,           0.0017335
                 169,            0.046734,            0.021651,                   0,             0.95422,                 0.9,             0.93509,             0.58588,            0.038961,            0.019086,                   0,            0.001684,            0.001684,            0.001684
                 170,            0.047151,            0.021736,                   0,             0.95624,             0.90315,             0.93796,             0.58959,            0.038773,            0.019103,                   0,           0.0016345,           0.0016345,           0.0016345
